Treatment	Chamber	WDH	Seconds	Date(Y-M-D)	Time(H:M:S)	CO2(ppm)	H2O(ppt)	H2O(C)	Cell_Temperature(C)	Cell_Pressure(kPa)	CO2_Absorption	H2O_Absorption
AQC	5	F	15	2020-03-24	11:58:02	476,23	12,92	10,29	51,17	97,27	0,0934	0,0751
AQC	5	F	16	2020-03-24	11:58:03	476,79	12,94	10,31	51,15	97,26	0,0935	0,0752
AQC	5	F	17	2020-03-24	11:58:04	476,46	12,98	10,36	51,15	97,27	0,0934	0,0754
AQC	5	F	18	2020-03-24	11:58:05	477,47	13,04	10,43	51,15	97,28	0,0936	0,0757
AQC	5	F	19	2020-03-24	11:58:06	477,58	13,07	10,46	51,16	97,28	0,0935	0,0757
AQC	5	F	20	2020-03-24	11:58:07	478,47	13,07	10,47	51,17	97,28	0,0937	0,0757
AQC	5	F	21	2020-03-24	11:58:08	478,12	13,12	10,52	51,17	97,27	0,0937	0,076
AQC	5	F	22	2020-03-24	11:58:09	478,12	13,12	10,52	51,17	97,27	0,0937	0,076
AQC	5	F	23	2020-03-24	11:58:10	479,19	13,17	10,58	51,16	97,25	0,0937	0,0761
AQC	5	F	24	2020-03-24	11:58:11	478,85	13,21	10,62	51,13	97,25	0,0937	0,0763
AQC	5	F	25	2020-03-24	11:58:12	479,42	13,22	10,63	51,13	97,26	0,0938	0,0763
AQC	5	F	26	2020-03-24	11:58:13	480,18	13,27	10,69	51,15	97,25	0,0939	0,0765
AQC	5	F	27	2020-03-24	11:58:14	479,32	13,29	10,72	51,15	97,28	0,0938	0,0766
AQC	5	F	28	2020-03-24	11:58:15	480,37	13,31	10,74	51,17	97,28	0,094	0,0767
AQC	5	F	29	2020-03-24	11:58:16	481,52	13,35	10,78	51,19	97,28	0,0941	0,0768
AQC	5	F	30	2020-03-24	11:58:17	480,35	13,38	10,82	51,17	97,26	0,0939	0,077
AQC	5	F	31	2020-03-24	11:58:18	482,46	13,4	10,83	51,15	97,26	0,0942	0,077
AQC	5	F	32	2020-03-24	11:58:19	482,15	13,44	10,88	51,12	97,26	0,0942	0,0773
AQC	5	F	33	2020-03-24	11:58:20	482,49	13,46	10,9	51,15	97,26	0,0943	0,0773
AQC	5	F	34	2020-03-24	11:58:21	483,29	13,5	10,94	51,16	97,26	0,0944	0,0774
AQC	5	F	35	2020-03-24	11:58:22	483,73	13,55	11,01	51,17	97,28	0,0945	0,0776
AQC	5	F	36	2020-03-24	11:58:23	483,97	13,51	10,96	51,19	97,27	0,0944	0,0775
AQC	5	F	37	2020-03-24	11:58:24	484,25	13,57	11,03	51,17	97,27	0,0945	0,0777
AQC	5	F	38	2020-03-24	11:58:25	485,03	13,6	11,06	51,16	97,25	0,0946	0,0778
AQC	5	F	39	2020-03-24	11:58:26	485,05	13,63	11,09	51,12	97,25	0,0945	0,078
AQC	5	F	40	2020-03-24	11:58:27	486,55	13,65	11,11	51,15	97,24	0,0949	0,078
AQC	5	F	41	2020-03-24	11:58:28	486,58	13,67	11,13	51,15	97,25	0,0947	0,0781
AQC	5	F	42	2020-03-24	11:58:29	486,29	13,71	11,18	51,17	97,27	0,0948	0,0783
AQC	5	F	43	2020-03-24	11:58:30	488,28	13,73	11,21	51,19	97,25	0,095	0,0783
AQC	5	F	44	2020-03-24	11:58:31	487,08	13,73	11,21	51,17	97,27	0,0948	0,0784
AQC	5	F	45	2020-03-24	11:58:32	488,03	13,79	11,26	51,17	97,26	0,0951	0,0786
AQC	5	F	46	2020-03-24	11:58:33	489,5	13,77	11,25	51,13	97,26	0,0951	0,0784
AQC	5	F	47	2020-03-24	11:58:34	488,83	13,81	11,29	51,13	97,24	0,0951	0,0788
AQC	5	F	48	2020-03-24	11:58:35	489,81	13,86	11,35	51,15	97,26	0,0952	0,0788
AQC	5	F	49	2020-03-24	11:58:36	489,9	13,88	11,36	51,15	97,26	0,0953	0,079
AQC	5	F	50	2020-03-24	11:58:37	491,03	13,89	11,38	51,19	97,26	0,0953	0,0789
AQC	5	F	51	2020-03-24	11:58:38	491,24	13,93	11,42	51,17	97,25	0,0955	0,0791
AQC	5	F	52	2020-03-24	11:58:39	490,97	13,92	11,41	51,17	97,27	0,0954	0,0791
AQC	5	F	53	2020-03-24	11:58:40	491,28	13,97	11,46	51,15	97,24	0,0954	0,0794
AQC	5	F	54	2020-03-24	11:58:41	492,49	14,01	11,51	51,15	97,24	0,0955	0,0794
AQC	5	F	55	2020-03-24	11:58:42	492,87	14,01	11,5	51,15	97,24	0,0956	0,0794
AQC	5	F	56	2020-03-24	11:58:43	491,87	14,02	11,52	51,16	97,26	0,0955	0,0794
AQC	5	F	57	2020-03-24	11:58:44	493,15	14,05	11,55	51,17	97,26	0,0957	0,0796
AQC	5	F	58	2020-03-24	11:58:45	493,52	14,07	11,57	51,2	97,26	0,0957	0,0797
AQC	5	F	59	2020-03-24	11:58:46	493,46	14,09	11,59	51,17	97,27	0,0957	0,0797
AQC	5	F	60	2020-03-24	11:58:47	494,4	14,09	11,59	51,15	97,25	0,0959	0,0798
AQC	5	F	61	2020-03-24	11:58:48	495,05	14,15	11,65	51,12	97,26	0,096	0,08
AQC	5	F	62	2020-03-24	11:58:49	494,5	14,15	11,66	51,15	97,27	0,0959	0,08
AQC	5	F	63	2020-03-24	11:58:50	495,41	14,18	11,69	51,15	97,27	0,096	0,0801
AQC	5	F	64	2020-03-24	11:58:51	495,77	14,18	11,69	51,17	97,27	0,096	0,0801
AQC	5	F	65	2020-03-24	11:58:52	495,77	14,18	11,69	51,17	97,27	0,096	0,0801
AQC	5	F	66	2020-03-24	11:58:53	497,04	14,2	11,72	51,2	97,27	0,0962	0,0802
AQC	5	F	67	2020-03-24	11:58:54	497,09	14,26	11,77	51,17	97,27	0,0962	0,0805
AQC	5	F	68	2020-03-24	11:58:55	496,91	14,24	11,75	51,17	97,25	0,0962	0,0802
AQC	5	F	69	2020-03-24	11:58:56	496,83	14,27	11,79	51,15	97,25	0,0962	0,0805
AQC	5	F	70	2020-03-24	11:58:57	498,58	14,3	11,81	51,15	97,24	0,0964	0,0806
AQC	5	F	71	2020-03-24	11:58:58	498,95	14,3	11,82	51,15	97,27	0,0964	0,0806
AQC	5	F	72	2020-03-24	11:58:59	497,25	14,3	11,82	51,15	97,27	0,0963	0,0807
AQC	5	F	73	2020-03-24	11:59:00	499,61	14,32	11,84	51,17	97,27	0,0966	0,0806
AQC	5	F	74	2020-03-24	11:59:01	499,37	14,36	11,88	51,17	97,27	0,0965	0,0808
AQC	5	F	75	2020-03-24	11:59:02	499,94	14,37	11,89	51,17	97,26	0,0966	0,0809
AQC	5	F	76	2020-03-24	11:59:03	500,11	14,39	11,92	51,13	97,26	0,0966	0,0809
AQC	5	F	77	2020-03-24	11:59:04	500,9	14,44	11,97	51,13	97,25	0,0968	0,081
AQC	5	F	78	2020-03-24	11:59:05	501,15	14,43	11,95	51,16	97,25	0,0967	0,0811
AQC	5	F	79	2020-03-24	11:59:06	502,36	14,42	11,95	51,17	97,25	0,097	0,081
AQC	5	F	80	2020-03-24	11:59:07	502,44	14,47	11,99	51,19	97,25	0,0968	0,0812
AQC	5	F	81	2020-03-24	11:59:08	501,89	14,49	12,01	51,17	97,25	0,0969	0,0813
AQC	5	F	82	2020-03-24	11:59:09	503,31	14,49	12,01	51,17	97,27	0,097	0,0812
AQC	5	F	83	2020-03-24	11:59:10	504,01	14,52	12,05	51,17	97,24	0,0971	0,0814
AQC	5	F	84	2020-03-24	11:59:11	503,4	14,52	12,05	51,15	97,24	0,097	0,0815
AQC	5	F	85	2020-03-24	11:59:12	504,37	14,54	12,07	51,15	97,25	0,0972	0,0815
AQC	5	F	86	2020-03-24	11:59:13	503,07	14,56	12,09	51,15	97,26	0,097	0,0815
AQC	5	F	87	2020-03-24	11:59:14	505,01	14,58	12,11	51,17	97,27	0,0975	0,0816
AQC	5	F	88	2020-03-24	11:59:15	506,02	14,58	12,12	51,2	97,28	0,0973	0,0816
AQC	5	F	89	2020-03-24	11:59:16	505,59	14,59	12,13	51,17	97,27	0,0974	0,0818
AQC	5	F	90	2020-03-24	11:59:17	506,74	14,64	12,17	51,16	97,25	0,0975	0,0818
AQC	5	F	91	2020-03-24	11:59:18	506,87	14,63	12,16	51,15	97,24	0,0975	0,0819
AQC	5	F	92	2020-03-24	11:59:19	506,53	14,65	12,18	51,15	97,26	0,0975	0,0819
AQC	5	F	93	2020-03-24	11:59:20	507,77	14,67	12,2	51,15	97,26	0,0976	0,082
AQC	5	F	94	2020-03-24	11:59:21	508,53	14,68	12,21	51,16	97,27	0,0978	0,082
AQC	5	F	95	2020-03-24	11:59:22	508,01	14,71	12,25	51,19	97,27	0,0976	0,0822
AQC	5	F	96	2020-03-24	11:59:23	509,28	14,69	12,23	51,17	97,26	0,0978	0,0821
AQC	5	F	97	2020-03-24	11:59:24	508,4	14,75	12,29	51,17	97,26	0,0977	0,0823
AQC	5	F	98	2020-03-24	11:59:25	509,91	14,76	12,3	51,15	97,26	0,098	0,0824
AQC	5	F	99	2020-03-24	11:59:26	510,03	14,75	12,28	51,15	97,24	0,0979	0,0823
AQC	5	F	100	2020-03-24	11:59:27	510,22	14,77	12,31	51,15	97,26	0,098	0,0823
AQC	5	F	101	2020-03-24	11:59:28	510,61	14,76	12,3	51,15	97,27	0,098	0,0823
AQC	5	F	102	2020-03-24	11:59:29	511,24	14,77	12,32	51,17	97,28	0,0982	0,0824
AQC	5	F	103	2020-03-24	11:59:30	511,55	14,81	12,35	51,17	97,27	0,0981	0,0826
AQC	5	F	104	2020-03-24	11:59:31	511,55	14,82	12,36	51,17	97,26	0,0982	0,0825
AQC	5	F	105	2020-03-24	11:59:32	512,25	14,79	12,33	51,17	97,27	0,0983	0,0825
AQC	5	F	106	2020-03-24	11:59:33	513,4	14,82	12,36	51,16	97,27	0,0984	0,0826
AQC	5	F	107	2020-03-24	11:59:34	513,2	14,87	12,41	51,15	97,25	0,0983	0,0827
AQC	5	F	108	2020-03-24	11:59:35	513,2	14,87	12,41	51,15	97,25	0,0983	0,0827
AQC	5	F	109	2020-03-24	11:59:36	513,69	14,88	12,42	51,16	97,26	0,0986	0,0828
AQC	5	F	110	2020-03-24	11:59:37	515,4	14,86	12,41	51,17	97,26	0,0986	0,0828
AQC	5	F	111	2020-03-24	11:59:38	514,3	14,89	12,43	51,17	97,26	0,0985	0,0828
AQC	5	F	112	2020-03-24	11:59:39	515,43	14,9	12,44	51,17	97,26	0,0987	0,0828
AQC	5	F	113	2020-03-24	11:59:40	515,86	14,9	12,44	51,17	97,25	0,0987	0,0828
AQC	5	F	114	2020-03-24	11:59:41	516,5	14,9	12,44	51,15	97,24	0,0987	0,0829
AQC	5	F	115	2020-03-24	11:59:42	516,5	14,94	12,49	51,15	97,25	0,0988	0,083
AQC	5	F	116	2020-03-24	11:59:43	517,14	14,93	12,48	51,15	97,27	0,0989	0,083
AQC	5	F	117	2020-03-24	11:59:44	517,13	14,95	12,49	51,16	97,26	0,0989	0,0831
AQC	5	F	118	2020-03-24	11:59:45	518,02	15	12,55	51,19	97,26	0,099	0,0833
AQC	5	F	119	2020-03-24	11:59:46	518,28	14,98	12,53	51,17	97,24	0,099	0,0831
AQC	5	F	120	2020-03-24	11:59:47	519,44	14,98	12,53	51,16	97,24	0,0992	0,0832
AQC	5	F	121	2020-03-24	11:59:48	519,58	15	12,54	51,15	97,23	0,0991	0,0831
AQC	5	F	122	2020-03-24	11:59:49	519,25	15,03	12,58	51,15	97,26	0,0992	0,0835
AQC	5	F	123	2020-03-24	11:59:50	520,64	15,01	12,56	51,15	97,27	0,0993	0,0832
AQC	5	F	124	2020-03-24	11:59:51	521,23	15,02	12,56	51,17	97,26	0,0995	0,0833
AQC	5	F	125	2020-03-24	11:59:52	520,69	15,06	12,61	51,19	97,26	0,0993	0,0834
AQC	5	F	126	2020-03-24	11:59:53	521,65	15,03	12,57	51,17	97,27	0,0995	0,0833
AQC	5	F	127	2020-03-24	11:59:54	521,28	15,06	12,6	51,17	97,24	0,0994	0,0835
AQC	5	F	128	2020-03-24	11:59:55	522,47	15,06	12,61	51,15	97,25	0,0996	0,0834
AQC	5	F	129	2020-03-24	11:59:56	522,55	15,08	12,62	51,15	97,24	0,0996	0,0836
AQC	5	F	130	2020-03-24	11:59:57	523,41	15,1	12,65	51,15	97,26	0,0997	0,0835
AQC	5	F	131	2020-03-24	11:59:58	522,37	15,08	12,62	51,16	97,26	0,0996	0,0836
AQC	5	F	132	2020-03-24	11:59:59	524,72	15,11	12,65	51,17	97,26	0,0999	0,0836
AQC	5	F	133	2020-03-24	12:00:00	524,15	15,11	12,65	51,17	97,25	0,0998	0,0836
AQC	5	F	134	2020-03-24	12:00:01	525,49	15,15	12,69	51,16	97,24	0,1	0,0838
AQC	5	F	135	2020-03-24	12:00:02	526,19	15,11	12,66	51,15	97,25	0,1001	0,0837
AQC	5	F	136	2020-03-24	12:00:03	525,2	15,15	12,69	51,15	97,25	0,0999	0,0837
AQC	5	F	137	2020-03-24	12:00:04	525,97	15,12	12,67	51,15	97,25	0,1001	0,0837
AQC	5	F	138	2020-03-24	12:00:05	526,37	15,15	12,7	51,15	97,27	0,1001	0,0839
AQC	5	F	139	2020-03-24	12:00:06	526,7	15,19	12,73	51,17	97,25	0,1001	0,0839
AQC	5	F	140	2020-03-24	12:00:07	527,66	15,18	12,72	51,17	97,26	0,1003	0,0839
AQC	5	F	141	2020-03-24	12:00:08	527,99	15,2	12,74	51,17	97,25	0,1002	0,084
AQC	5	F	142	2020-03-24	12:00:09	527,2	15,2	12,75	51,17	97,25	0,1002	0,084
AQC	5	F	143	2020-03-24	12:00:10	528,79	15,18	12,73	51,12	97,24	0,1004	0,0839
AQC	5	F	144	2020-03-24	12:00:11	528,53	15,19	12,74	51,15	97,26	0,1005	0,084
AQC	5	F	145	2020-03-24	12:00:12	529,59	15,24	12,79	51,15	97,25	0,1005	0,0842
AQC	5	F	146	2020-03-24	12:00:13	529,81	15,24	12,78	51,15	97,25	0,1005	0,0841
AQC	5	F	147	2020-03-24	12:00:14	529,39	15,23	12,78	51,17	97,25	0,1005	0,0841
AQC	5	F	148	2020-03-24	12:00:15	530,76	15,23	12,78	51,17	97,26	0,1007	0,0841
AQC	5	F	149	2020-03-24	12:00:16	530,32	15,26	12,8	51,16	97,24	0,1006	0,0843
AQC	5	F	150	2020-03-24	12:00:17	531,58	15,27	12,81	51,15	97,23	0,1008	0,0842
AQC	5	F	151	2020-03-24	12:00:18	532,12	15,27	12,81	51,15	97,25	0,1007	0,0843
AQC	5	F	152	2020-03-24	12:00:19	532,12	15,27	12,81	51,15	97,25	0,1007	0,0843
AQC	5	F	153	2020-03-24	12:00:20	531,93	15,3	12,85	51,15	97,25	0,1009	0,0844
AQC	5	F	154	2020-03-24	12:00:21	533,07	15,31	12,85	51,16	97,27	0,101	0,0844
AQC	5	F	155	2020-03-24	12:00:22	533	15,31	12,86	51,2	97,26	0,1009	0,0844
AQC	5	F	156	2020-03-24	12:00:23	533,56	15,29	12,83	51,19	97,25	0,101	0,0844
AQC	5	F	157	2020-03-24	12:00:24	534,11	15,31	12,85	51,17	97,24	0,1011	0,0843
AQC	5	F	158	2020-03-24	12:00:25	534,88	15,31	12,85	51,15	97,24	0,1012	0,0844
AQC	5	F	159	2020-03-24	12:00:26	534,89	15,36	12,9	51,15	97,25	0,1012	0,0846
AQC	5	F	160	2020-03-24	12:00:27	534,81	15,34	12,88	51,15	97,26	0,1012	0,0845
AQC	5	F	161	2020-03-24	12:00:28	535,03	15,36	12,91	51,15	97,26	0,1013	0,0846
AQC	5	F	162	2020-03-24	12:00:29	536,3	15,36	12,9	51,17	97,26	0,1013	0,0845
AQC	5	F	163	2020-03-24	12:00:30	535,91	15,38	12,92	51,19	97,25	0,1013	0,0847
AQC	5	F	164	2020-03-24	12:00:31	536,31	15,36	12,9	51,17	97,25	0,1014	0,0846
AQC	5	F	165	2020-03-24	12:00:32	537,66	15,38	12,92	51,16	97,24	0,1016	0,0846
AQC	5	F	166	2020-03-24	12:00:33	537,73	15,36	12,91	51,15	97,25	0,1016	0,0846
AQC	5	F	167	2020-03-24	12:00:34	538,01	15,41	12,95	51,15	97,25	0,1016	0,0848
AQC	5	F	168	2020-03-24	12:00:35	538,57	15,4	12,94	51,16	97,26	0,1017	0,0846
AQC	5	F	169	2020-03-24	12:00:36	539,03	15,42	12,97	51,17	97,27	0,1017	0,0849
AQC	5	F	170	2020-03-24	12:00:37	539,22	15,42	12,96	51,17	97,25	0,1018	0,0847
AQC	5	F	171	2020-03-24	12:00:38	539,62	15,4	12,95	51,17	97,26	0,1018	0,0848
AQC	5	F	172	2020-03-24	12:00:39	539,62	15,45	12,99	51,16	97,23	0,1018	0,0849
AQC	5	F	173	2020-03-24	12:00:40	540,23	15,47	13,02	51,16	97,24	0,1019	0,0851
AQC	5	F	174	2020-03-24	12:00:41	540,25	15,46	13	51,15	97,25	0,1019	0,0849
AQC	5	F	175	2020-03-24	12:00:42	541,52	15,45	12,99	51,15	97,24	0,102	0,0849
AQC	5	F	176	2020-03-24	12:00:43	541,15	15,47	13,02	51,17	97,27	0,102	0,0851
AQC	5	F	177	2020-03-24	12:00:44	542,19	15,5	13,04	51,17	97,25	0,1022	0,0851
AQC	5	F	178	2020-03-24	12:00:45	542,73	15,5	13,05	51,17	97,25	0,1022	0,0851
AQC	5	F	179	2020-03-24	12:00:46	543,09	15,49	13,03	51,16	97,24	0,1022	0,0851
AQC	5	F	180	2020-03-24	12:00:47	543,35	15,49	13,03	51,15	97,23	0,1023	0,085
AQC	5	F	181	2020-03-24	12:00:48	544,41	15,5	13,05	51,15	97,26	0,1024	0,0852
AQC	5	F	182	2020-03-24	12:00:49	543,83	15,51	13,06	51,15	97,25	0,1023	0,0852
AQC	5	F	183	2020-03-24	12:00:50	544,63	15,52	13,07	51,15	97,26	0,1025	0,0852
AQC	5	F	184	2020-03-24	12:00:51	545,04	15,55	13,09	51,19	97,26	0,1024	0,0852
AQC	5	F	185	2020-03-24	12:00:52	545,06	15,52	13,07	51,17	97,26	0,1026	0,0853
AQC	5	F	186	2020-03-24	12:00:53	545,92	15,54	13,08	51,16	97,24	0,1026	0,0852
AQC	5	F	187	2020-03-24	12:00:54	546,95	15,52	13,06	51,15	97,24	0,1028	0,0852
AQC	5	F	188	2020-03-24	12:00:55	546,32	15,55	13,1	51,15	97,25	0,1026	0,0853
AQC	5	F	189	2020-03-24	12:00:56	546,62	15,55	13,09	51,15	97,27	0,1027	0,0853
AQC	5	F	190	2020-03-24	12:00:57	547,34	15,58	13,13	51,16	97,27	0,1028	0,0854
AQC	5	F	191	2020-03-24	12:00:58	547,79	15,56	13,11	51,15	97,26	0,1029	0,0854
AQC	5	F	192	2020-03-24	12:00:59	547,9	15,6	13,14	51,17	97,25	0,1028	0,0855
AQC	5	F	193	2020-03-24	12:01:00	548,29	15,59	13,14	51,17	97,25	0,1029	0,0855
AQC	5	F	194	2020-03-24	12:01:01	549,43	15,57	13,11	51,16	97,24	0,1031	0,0853
AQC	5	F	195	2020-03-24	12:01:02	549,43	15,57	13,11	51,16	97,24	0,1031	0,0853
AQC	5	F	196	2020-03-24	12:01:03	548,92	15,6	13,14	51,15	97,25	0,1031	0,0854
AQC	5	F	197	2020-03-24	12:01:04	549,53	15,59	13,13	51,15	97,25	0,103	0,0855
AQC	5	F	198	2020-03-24	12:01:05	549,75	15,61	13,15	51,15	97,24	0,1031	0,0855
AQC	5	F	199	2020-03-24	12:01:06	550,52	15,6	13,15	51,17	97,25	0,1032	0,0855
AQC	6	F	1	2020-03-24	11:52:00	455,61	11,76	8,89	51,12	97,29	0,0905	0,0704
AQC	6	F	2	2020-03-24	11:52:01	455,64	11,77	8,91	51,15	97,29	0,0905	0,0703
AQC	6	F	3	2020-03-24	11:52:02	455,89	11,85	9,01	51,17	97,28	0,0906	0,0708
AQC	6	F	4	2020-03-24	11:52:03	457,2	11,89	9,06	51,17	97,26	0,0907	0,0708
AQC	6	F	5	2020-03-24	11:52:04	456,1	11,89	9,05	51,17	97,27	0,0906	0,0709
AQC	6	F	6	2020-03-24	11:52:05	457,03	11,96	9,14	51,16	97,27	0,0907	0,0711
AQC	6	F	7	2020-03-24	11:52:06	457,06	11,98	9,17	51,13	97,27	0,0907	0,0713
AQC	6	F	8	2020-03-24	11:52:07	458,22	12,05	9,25	51,12	97,29	0,0909	0,0716
AQC	6	F	9	2020-03-24	11:52:08	457,63	12,04	9,24	51,13	97,28	0,0908	0,0715
AQC	6	F	10	2020-03-24	11:52:09	459,07	12,11	9,33	51,15	97,29	0,091	0,0718
AQC	6	F	11	2020-03-24	11:52:10	459,55	12,13	9,36	51,16	97,28	0,0911	0,0719
AQC	6	F	12	2020-03-24	11:52:11	459,15	12,17	9,4	51,16	97,29	0,091	0,072
AQC	6	F	13	2020-03-24	11:52:12	459,83	12,2	9,43	51,12	97,27	0,0911	0,0721
AQC	6	F	14	2020-03-24	11:52:13	459,31	12,27	9,52	51,12	97,27	0,0911	0,0726
AQC	6	F	15	2020-03-24	11:52:14	460,87	12,27	9,52	51,13	97,28	0,0913	0,0724
AQC	6	F	16	2020-03-24	11:52:15	461,25	12,33	9,6	51,15	97,28	0,0913	0,0727
AQC	6	F	17	2020-03-24	11:52:16	460,87	12,34	9,6	51,15	97,28	0,0913	0,0728
AQC	6	F	18	2020-03-24	11:52:17	461,15	12,39	9,67	51,16	97,29	0,0913	0,073
AQC	6	F	19	2020-03-24	11:52:18	460,75	12,4	9,68	51,17	97,28	0,0913	0,073
AQC	6	F	20	2020-03-24	11:52:19	462,65	12,45	9,74	51,16	97,27	0,0915	0,0732
AQC	6	F	21	2020-03-24	11:52:20	461,43	12,48	9,78	51,12	97,26	0,0913	0,0733
AQC	6	F	22	2020-03-24	11:52:21	461,96	12,52	9,82	51,12	97,28	0,0914	0,0736
AQC	6	F	23	2020-03-24	11:52:22	463,45	12,53	9,83	51,12	97,28	0,0917	0,0735
AQC	6	F	24	2020-03-24	11:52:23	463,78	12,57	9,89	51,15	97,29	0,0917	0,0738
AQC	6	F	25	2020-03-24	11:52:24	463,78	12,57	9,89	51,15	97,29	0,0917	0,0738
AQC	6	F	26	2020-03-24	11:52:25	465,04	12,62	9,95	51,16	97,29	0,0919	0,0739
AQC	6	F	27	2020-03-24	11:52:26	465,02	12,64	9,96	51,17	97,26	0,0918	0,074
AQC	6	F	28	2020-03-24	11:52:27	464,18	12,66	9,99	51,16	97,27	0,0917	0,074
AQC	6	F	29	2020-03-24	11:52:28	465,01	12,69	10,02	51,13	97,27	0,0919	0,0742
AQC	6	F	30	2020-03-24	11:52:29	465,22	12,72	10,06	51,13	97,27	0,0918	0,0743
AQC	6	F	31	2020-03-24	11:52:30	465,52	12,74	10,09	51,16	97,29	0,092	0,0744
AQC	6	F	32	2020-03-24	11:52:31	466,72	12,8	10,15	51,15	97,25	0,0921	0,0747
AQC	6	F	33	2020-03-24	11:52:32	466,46	12,8	10,16	51,16	97,28	0,0921	0,0746
AQC	6	F	34	2020-03-24	11:52:33	467,68	12,85	10,21	51,17	97,29	0,0922	0,0749
AQC	6	F	35	2020-03-24	11:52:34	467,27	12,86	10,22	51,16	97,29	0,0922	0,0748
AQC	6	F	36	2020-03-24	11:52:35	467,92	12,89	10,25	51,15	97,26	0,0922	0,075
AQC	6	F	37	2020-03-24	11:52:36	466,91	12,92	10,29	51,15	97,28	0,0921	0,0752
AQC	6	F	38	2020-03-24	11:52:37	469,12	12,95	10,33	51,15	97,28	0,0924	0,0753
AQC	6	F	39	2020-03-24	11:52:38	468,27	12,96	10,35	51,15	97,29	0,0923	0,0753
AQC	6	F	40	2020-03-24	11:52:39	469,12	12,99	10,37	51,15	97,28	0,0925	0,0754
AQC	6	F	41	2020-03-24	11:52:40	470,01	13,02	10,41	51,17	97,28	0,0924	0,0756
AQC	6	F	42	2020-03-24	11:52:41	470,28	13,06	10,46	51,17	97,28	0,0927	0,0757
AQC	6	F	43	2020-03-24	11:52:42	470,19	13,09	10,49	51,15	97,27	0,0925	0,0758
AQC	6	F	44	2020-03-24	11:52:43	470,86	13,09	10,49	51,15	97,27	0,0927	0,0758
AQC	6	F	45	2020-03-24	11:52:44	471	13,1	10,5	51,15	97,27	0,0926	0,0759
AQC	6	F	46	2020-03-24	11:52:45	471,85	13,12	10,52	51,15	97,28	0,0929	0,0759
AQC	6	F	47	2020-03-24	11:52:46	472,4	13,16	10,57	51,16	97,28	0,0929	0,0761
AQC	6	F	48	2020-03-24	11:52:47	472,99	13,17	10,58	51,17	97,29	0,0929	0,0762
AQC	6	F	49	2020-03-24	11:52:48	472,93	13,21	10,63	51,17	97,27	0,0929	0,0763
AQC	6	F	50	2020-03-24	11:52:49	473,32	13,24	10,66	51,16	97,26	0,093	0,0764
AQC	6	F	51	2020-03-24	11:52:50	473,94	13,26	10,68	51,13	97,26	0,0931	0,0765
AQC	6	F	52	2020-03-24	11:52:51	474,52	13,27	10,7	51,12	97,27	0,0931	0,0765
AQC	6	F	53	2020-03-24	11:52:52	473,68	13,3	10,73	51,13	97,27	0,0931	0,0766
AQC	6	F	54	2020-03-24	11:52:53	474,93	13,29	10,72	51,15	97,29	0,0931	0,0766
AQC	6	F	55	2020-03-24	11:52:54	475,17	13,33	10,77	51,15	97,29	0,0933	0,0768
AQC	6	F	56	2020-03-24	11:52:55	475,25	13,38	10,82	51,19	97,28	0,0933	0,077
AQC	6	F	57	2020-03-24	11:52:56	475,61	13,38	10,82	51,17	97,29	0,0934	0,0769
AQC	6	F	58	2020-03-24	11:52:57	475,44	13,4	10,84	51,15	97,27	0,0932	0,0771
AQC	6	F	59	2020-03-24	11:52:58	476,73	13,42	10,86	51,15	97,26	0,0935	0,0771
AQC	6	F	60	2020-03-24	11:52:59	476,48	13,47	10,92	51,15	97,28	0,0934	0,0774
AQC	6	F	61	2020-03-24	11:53:00	477,8	13,46	10,91	51,15	97,29	0,0937	0,0773
AQC	6	F	62	2020-03-24	11:53:01	477,9	13,48	10,93	51,17	97,29	0,0936	0,0773
AQC	6	F	63	2020-03-24	11:53:02	478,39	13,5	10,96	51,17	97,27	0,0937	0,0775
AQC	6	F	64	2020-03-24	11:53:03	479,05	13,55	11,01	51,17	97,28	0,0938	0,0776
AQC	6	F	65	2020-03-24	11:53:04	479,23	13,52	10,97	51,15	97,27	0,0938	0,0775
AQC	6	F	66	2020-03-24	11:53:05	478,79	13,56	11,02	51,15	97,27	0,0938	0,0777
AQC	6	F	67	2020-03-24	11:53:06	480,19	13,59	11,05	51,15	97,27	0,0939	0,0778
AQC	6	F	68	2020-03-24	11:53:07	480	13,59	11,05	51,15	97,27	0,0939	0,0778
AQC	6	F	69	2020-03-24	11:53:08	480	13,59	11,05	51,15	97,27	0,0939	0,0778
AQC	6	F	70	2020-03-24	11:53:09	480,35	13,61	11,08	51,17	97,29	0,094	0,0778
AQC	6	F	71	2020-03-24	11:53:10	481,17	13,63	11,1	51,17	97,29	0,0941	0,0779
AQC	6	F	72	2020-03-24	11:53:11	482,31	13,66	11,13	51,17	97,27	0,0942	0,0781
AQC	6	F	73	2020-03-24	11:53:12	482,12	13,66	11,13	51,17	97,26	0,0942	0,078
AQC	6	F	74	2020-03-24	11:53:13	482,82	13,69	11,16	51,13	97,27	0,0943	0,0782
AQC	6	F	75	2020-03-24	11:53:14	482,21	13,7	11,17	51,13	97,27	0,0942	0,0782
AQC	6	F	76	2020-03-24	11:53:15	483,73	13,73	11,2	51,15	97,26	0,0945	0,0784
AQC	6	F	77	2020-03-24	11:53:16	483,48	13,73	11,2	51,16	97,28	0,0944	0,0783
AQC	6	F	78	2020-03-24	11:53:17	484,02	13,75	11,23	51,16	97,28	0,0944	0,0784
